id	date	tss	tsi	adjectives	adverbs	all_caps_words	c_nouns	redups	chars	function_words	emojis	handles	hashtags	urls	hashtag_dict	handle_dict	url_dict	emoji_dict	lex_words	lines	multi_words	numerals	punct	p_nouns	q_marks	avg_sent_length	other_pos	single_words	tokens	words	tt_ratio	types	verbs	x_marks	topics	entities	tss_cat2	tss_cat3	tss_cat9	tsi_cat	profile
5196	20-10-15	0	100	3	0	0	9	0	145	8	0	0	0	0	{}	{}	{}	{}	13	1	1	2	3	0	0	26.0	1	12	26	26	0.885	23	2	0	"{""eurozone''s return"": 1, 'negative inflation': 1, 'energy costs': 1, 'oil prices': 1, 'tumble in oil': 1}"	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5197	20-10-15	33	100	3	1	0	14	0	300	16	0	0	0	0	{}	{}	{}	{}	32	1	6	0	2	10	0	50.0	0	15	50	50	0.88	44	4	0	{'interest rates': 1, 'meeting show': 1, 'economic slowdown': 1, 'rate hike': 1}	{'Reserve Federal Reserve': 1, 'Fed Chair Janet Yellen': 1}	NEG	NEG	Fairly negative	Extremely intense	[50.0, 50.0, 0.0, 0.0, 100.0, 0.0, 100.0, 50.0, 0.0, 50.0]
5198	20-10-15	40	100	4	1	2	11	0	320	13	0	0	0	0	{}	{}	{}	{}	28	1	4	8	3	11	0	52.0	6	16	52	52	0.904	47	3	0	{'last modified': 1, 'interest rates': 1, 'economic slowdown': 1}	{'Federal Reserve': 1, 'Associated Press Thursday': 1}	NEG	NEG	Fairly negative	Extremely intense	[]
5199	20-10-15	100	100	2	1	0	8	0	194	17	0	0	0	0	{}	{}	{}	{}	14	1	0	1	6	0	0	38.0	1	14	38	38	0.737	28	3	0	{'annual target': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5200	20-10-15	33	100	2	0	0	10	0	133	12	0	0	0	0	{}	{}	{}	{}	13	1	3	0	2	0	0	27.0	1	6	27	27	0.741	20	0	0	{'jobless rate': 1, 'point rise': 1, 'percentage point increase': 1, 'terms of wellbeing': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
5201	20-10-15	0	100	1	0	0	5	0	115	8	0	0	0	0	{}	{}	{}	{}	11	1	2	0	2	1	0	21.0	0	5	21	21	0.857	18	4	0	"{'low inflation': 1, ""fed''s hand"": 1}"	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5202	20-10-15	0	100	3	1	0	5	1	149	9	0	0	0	0	{}	{}	{}	{}	16	1	2	0	3	1	0	28.0	1	12	28	28	0.857	24	5	0	{'inflation report': 1, 'unchanged year-on-year': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5203	20-10-15	14	100	5	0	2	13	0	294	8	0	0	0	0	{}	{}	{}	{}	33	1	4	1	4	9	0	46.0	0	21	46	46	0.848	39	7	0	{'stagnation threat': 1, 'markets slowdown': 1, 'low inflation': 1, 'indonesian stocks': 1, 'global growth forecasts': 1}	{'International Monetary Fund': 1, 'World Economic Outlook': 1}	NEG	NEG	Extremely negative	Extremely intense	[50.0, 0.0, 0.0, 0.0, 50.0, 0.0, 50.0, 100.0, 0.0, 33.0]
5204	20-10-15	0	50	1	1	0	3	1	85	4	0	0	0	0	{}	{}	{}	{}	6	1	0	0	5	0	0	15.0	0	6	15	15	0.667	10	1	0	{'below-target inflation': 1}	{}	NEG	NEG	Extremely negative	Factual	[]
5205	20-10-15	100	100	2	0	0	6	0	120	8	0	0	0	0	{}	{}	{}	{}	9	1	0	6	2	0	0	25.0	4	11	25	25	0.76	19	3	0	{'oil prices': 1, 'advanced countries': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5206	20-10-15	100	100	1	1	0	7	0	209	12	0	0	0	0	{}	{}	{}	{}	20	1	1	0	3	5	0	35.0	0	13	35	35	0.857	30	6	0	"{'financial stability': 1, 'college in oxford': 1, ""bank''s key tasks"": 1}"	{}	POS	POS	Extremely positive	Extremely intense	[]
5207	20-10-15	83	100	3	0	0	13	0	211	14	0	0	0	0	{}	{}	{}	{}	20	1	4	0	4	1	0	38.0	0	10	38	38	0.789	30	3	0	{'disposable income': 1, 'high employment': 1, 'dip in inflation': 1, 'pick-up in wages': 1, 'while consumer spending': 1, 'low interest rates': 1, 'strengthening housing market': 1}	{}	POS	POS	Extremely positive	Extremely intense	[0.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]
5208	20-10-15	0	100	3	0	1	6	0	150	8	0	0	0	0	{}	{}	{}	{}	15	1	3	0	6	5	0	29.0	0	13	29	29	0.793	23	1	0	{'key events': 1, 'eurozone inflation': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5209	20-10-15	50	0	2	1	0	8	0	140	7	0	0	0	0	{}	{}	{}	{}	14	1	1	3	4	1	0	28.0	2	13	28	28	0.821	23	3	0	{'shop prices': 1, 'inflation level': 1}	{}	NEG	NEU	Neutral	Factual	[]
5210	20-10-15	100	100	4	0	0	10	0	234	16	0	0	0	0	{}	{}	{}	{}	22	1	4	0	4	1	0	42.0	0	16	42	42	0.857	36	7	0	{'big-ticket items': 1, 'new kitchen': 1, 'bulk of households': 1, 'disposable incomes thanks': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5211	20-10-15	0	100	4	1	0	7	0	141	8	0	0	0	0	{}	{}	{}	{}	14	1	0	0	3	0	0	25.0	0	14	25	25	0.88	22	2	0	"{'inflation figures': 1, 'recent concerns': 1, ""world''s second"": 1, 'weak chinese inflation': 1}"	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5212	20-10-15	50	100	1	0	0	4	0	121	7	0	0	0	0	{}	{}	{}	{}	12	1	1	0	4	3	0	23.0	1	6	23	23	0.826	19	3	0	{'free cash': 1}	{'Guardian Wages': 1}	POS	POS	Slightly positive	Extremely intense	[]
5213	20-10-15	0	100	2	0	0	9	0	230	23	0	0	0	0	{}	{}	{}	{}	20	1	2	0	6	3	0	49.0	1	14	49	49	0.755	37	5	0	{'inflation reports': 1, 'interest rates': 1, 'early next year': 1, 'note to investors': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5214	20-10-15	100	100	3	0	0	5	0	101	4	0	0	0	0	{}	{}	{}	{}	9	1	2	0	3	0	0	16.0	0	7	16	16	0.812	13	1	0	{'dollar strength': 1, 'strong domestic demand': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5215	20-10-15	60	100	2	0	1	16	0	232	18	0	0	0	0	{}	{}	{}	{}	21	1	2	0	3	0	0	42.0	0	17	42	42	0.833	35	3	0	{'low inflation': 1, 'knock-on effects': 1, 'mineral-rich countries': 1, 'commodity sales': 1, 'slump in oil': 1, 'other commodity prices': 1, 'income from commodity': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
5216	20-10-15	100	100	4	0	0	10	1	195	17	0	0	0	0	{}	{}	{}	{}	15	1	2	4	10	0	0	46.0	3	13	46	46	0.761	35	2	0	{'fuel prices': 1, 'great news': 1, 'truck cost': 1, 'low inflation': 1, 'new tire': 1, 'recent years': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5217	20-10-15	50	100	2	0	0	7	0	126	7	0	0	0	0	{}	{}	{}	{}	12	1	3	0	2	2	0	21.0	0	5	21	21	0.905	19	1	0	{'low inflation': 1, 'interest rate increase': 1}	{'Federal Reserve': 1}	POS	POS	Slightly positive	Extremely intense	[]
5218	20-10-15	100	100	4	0	0	10	1	195	17	0	0	0	0	{}	{}	{}	{}	15	1	2	4	10	0	0	46.0	3	13	46	46	0.761	35	2	0	{'fuel prices': 1, 'great news': 1, 'truck cost': 1, 'low inflation': 1, 'new tire': 1, 'recent years': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5219	20-10-15	50	100	3	1	1	8	0	231	16	0	0	0	0	{}	{}	{}	{}	22	1	1	2	5	4	0	45.0	1	17	45	45	0.867	39	7	0	{'interest rates': 1, 'bank of england': 1, 'outlook for inflation': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5220	20-10-15	50	0	3	1	0	7	0	177	11	0	0	0	0	{}	{}	{}	{}	16	1	1	2	5	1	0	34.0	3	12	34	34	0.853	29	3	0	{'central bank': 1, 'british consumer price': 1, 'consumer price inflation': 1}	{}	POS	NEU	Neutral	Factual	[]
5221	20-10-15	0	100	2	0	0	8	0	166	12	0	0	0	0	{}	{}	{}	{}	15	1	2	0	6	0	0	33.0	0	11	33	33	0.697	23	5	0	{'labor costs': 1, 'inflation target': 1, 'medium term': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5222	20-10-15	100	100	5	1	0	10	0	230	18	0	0	0	0	{}	{}	{}	{}	20	1	3	1	4	0	0	43.0	2	15	43	43	0.837	36	3	0	{'positive return': 1, 'five-year stretch': 1, 'annualized return': 1, 'percentage point': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5223	20-10-15	50	0	1	1	0	6	0	110	9	0	0	0	0	{}	{}	{}	{}	9	1	2	0	2	0	0	20.0	0	6	20	20	0.85	17	1	0	{'five-year return': 1, 'percentage point': 1}	{}	NEG	NEU	Neutral	Factual	[]
5224	20-10-15	100	50	2	0	0	5	0	173	12	0	0	0	0	{}	{}	{}	{}	14	1	0	1	8	3	0	35.0	1	11	35	35	0.714	25	4	0	{'protection of capital': 1}	{}	POS	POS	Extremely positive	Factual	[]
5225	20-10-15	50	0	0	1	0	4	0	99	7	0	0	0	0	{}	{}	{}	{}	8	1	1	1	2	1	0	18.0	1	5	18	18	0.778	14	2	0	{'inflation rate': 1}	{}	NEG	NEU	Neutral	Factual	[]
5226	20-10-15	100	100	1	0	0	11	0	186	11	0	0	0	0	{}	{}	{}	{}	16	1	1	1	4	1	0	32.0	1	13	32	32	0.875	28	3	0	{'asset allocation': 1, 'index strategies': 1, 'percentage point': 1, 'core bond funds': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5227	20-10-15	0	100	0	0	1	6	0	116	7	0	0	0	0	{}	{}	{}	{}	14	1	1	0	4	8	0	25.0	0	7	25	25	0.84	21	0	0	{'truck stop': 1}	{'May Be Picking Up': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
5228	20-10-15	33	100	2	0	0	12	0	264	18	0	0	0	0	{}	{}	{}	{}	28	1	2	0	3	8	0	49.0	1	14	49	49	0.816	40	5	0	{'consumer prices': 1, 'steady pickup': 1, 'other goods': 1, 'cost of gasoline': 1}	{'New York Times United': 1}	NEG	NEG	Fairly negative	Extremely intense	[]
5229	20-10-15	50	100	2	1	0	8	0	163	11	0	0	0	0	{}	{}	{}	{}	16	1	2	0	2	2	0	29.0	0	11	29	29	0.897	26	3	0	{'low level': 1, 'level of layoffs': 1, 'interest rate increase': 1}	{'Federal Reserve': 1}	POS	POS	Slightly positive	Extremely intense	[]
5230	20-11-15	66	100	5	0	1	19	0	272	10	0	0	0	0	{}	{}	{}	{}	32	1	6	2	5	3	0	49.0	1	19	49	49	0.837	41	6	0	{'economic growth': 1, 'labour market': 1, 'inflation starts': 1, 'data shows': 1, 'british factory': 1, 'pay growth slows': 1, 'weakened earnings growth': 1}	{}	POS	POS	Fairly positive	Extremely intense	[100.0, 0.0, 50.0, 100.0, 50.0, 50.0, 50.0, 0.0, 100.0, 62.0]
5231	20-11-15	33	100	3	1	0	13	0	275	18	0	0	0	0	{}	{}	{}	{}	25	1	4	2	7	0	0	52.0	2	16	52	52	0.808	42	8	0	{'commodity prices': 1, 'real wages': 1, 'healthy rate': 1, 'take-home pay': 1, 'pre-crisis levels': 1, 'weakness in commodity': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[50.0, 50.0, 0.0, 50.0, 50.0, 50.0, 100.0, 50.0, 50.0, 25.0]
5232	20-11-15	33	100	3	1	0	13	0	275	18	0	0	0	0	{}	{}	{}	{}	25	1	4	2	7	0	0	52.0	2	16	52	52	0.808	42	8	0	{'commodity prices': 1, 'real wages': 1, 'healthy rate': 1, 'take-home pay': 1, 'pre-crisis levels': 1, 'weakness in commodity': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[50.0, 50.0, 0.0, 50.0, 50.0, 50.0, 100.0, 50.0, 50.0, 25.0]
5233	20-11-15	0	50	1	1	0	2	1	69	5	0	0	0	0	{}	{}	{}	{}	5	1	1	0	4	0	0	14.0	0	2	14	14	0.714	10	1	0	{'inflation starts': 1}	{}	NEG	NEG	Extremely negative	Factual	[]
5234	20-11-15	75	100	2	1	0	16	0	237	18	0	0	0	0	{}	{}	{}	{}	24	1	3	3	4	3	0	49.0	2	16	49	49	0.755	37	3	0	{'percent year': 1, 'financial crisis': 1, 'interest rate hike': 1, 'rise in pay': 1, 'wage inflation rate': 1, 'annual wages boost': 1}	{'Janet Yellen': 1}	POS	POS	Very positive	Extremely intense	[]
5235	20-11-15	60	100	4	1	0	9	0	133	6	0	0	0	0	{}	{}	{}	{}	16	1	3	0	4	0	0	26.0	0	8	26	26	0.769	20	2	0	{'inflation rebounds': 1, 'job gains': 1, 'domestic demand growth': 1, 'real income growth': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
5236	20-11-15	20	100	6	0	1	14	0	307	19	0	0	0	0	{}	{}	{}	{}	30	1	2	0	5	5	0	54.0	0	22	54	54	0.778	42	5	0	{'inflation forecast': 1, 'prices index': 1, 'strong pound': 1, 'low inflation': 1, 'borrowing costs': 1, 'global commodity prices': 1, 'bank of england': 1, 'little immediate pressure': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
5237	20-11-15	20	100	6	0	1	14	0	306	19	0	0	0	0	{}	{}	{}	{}	30	1	2	0	5	5	0	54.0	0	22	54	54	0.778	42	5	0	{'inflation forecast': 1, 'prices index': 1, 'strong pound': 1, 'low inflation': 1, 'borrowing costs': 1, 'global commodity prices': 1, 'bank of england': 1, 'little immediate pressure': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
5238	20-11-15	20	100	6	0	1	14	0	306	19	0	0	0	0	{}	{}	{}	{}	30	1	2	0	5	5	0	54.0	0	22	54	54	0.778	42	5	0	{'inflation forecast': 1, 'prices index': 1, 'strong pound': 1, 'low inflation': 1, 'borrowing costs': 1, 'global commodity prices': 1, 'bank of england': 1, 'little immediate pressure': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
5239	20-11-15	49	100	3	1	2	11	0	326	14	0	0	0	0	{}	{}	{}	{}	30	1	2	8	4	10	0	56.0	6	18	56	56	0.786	44	7	0	"{'negative territory': 1, 'official figures': 1, 'little hurry': 1, 'interest rates': 1, ""uk''s inflation rate"": 1, 'bank of england': 1}"	{'Images Monday': 1}	NEG	NEG	Neutral	Extremely intense	[]
5240	20-11-15	100	100	0	0	1	10	0	170	11	0	0	0	0	{}	{}	{}	{}	17	1	2	2	6	3	0	36.0	1	13	36	36	0.778	28	5	0	{'inflation rate': 1, 'economists expect data': 1, 'consumer prices index': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5241	20-11-15	0	100	3	0	0	6	0	171	18	0	0	0	0	{}	{}	{}	{}	14	1	3	1	2	1	0	35.0	1	12	35	35	0.857	30	4	0	{'negative territory': 1, 'first time': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5242	20-11-15	50	0	1	0	0	6	0	129	8	0	0	0	0	{}	{}	{}	{}	12	1	1	2	3	4	0	25.0	1	7	25	25	0.76	19	2	0	{'inflation rate': 1}	{'Martin Beck': 1, 'Oxford Economics': 1}	POS	NEU	Neutral	Factual	[]
5243	20-11-15	0	100	2	0	0	5	0	104	9	0	0	0	0	{}	{}	{}	{}	8	1	1	0	2	0	0	19.0	0	6	19	19	0.895	17	1	0	{'downward pressure': 1, 'university fees': 1, 'pressure on inflation': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5244	20-11-15	0	100	3	0	0	9	0	232	17	0	0	0	0	{}	{}	{}	{}	18	1	3	3	10	2	0	48.0	2	13	48	48	0.646	31	5	0	{'annual comparison': 1, 'else equal': 1, 'percentage points': 1, 'annual inflation': 1, 'university tuition fees': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5245	20-11-15	50	100	4	1	0	10	0	202	14	0	0	0	0	{}	{}	{}	{}	18	1	1	0	3	0	0	35.0	0	17	35	35	0.857	30	3	0	{'economic fragility': 1, 'household budgets': 1, 'several years': 1, 'real terms': 1, 'financial crisis': 1, 'pressure on household': 1, 'years of wages': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
5246	20-11-15	0	100	1	1	0	7	0	106	9	0	0	0	0	{}	{}	{}	{}	10	1	2	0	3	0	0	22.0	0	7	22	22	0.773	17	1	0	{'inflation rate': 1, 'volatile clothing': 1, 'energy prices': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5247	20-11-15	66	100	2	3	0	13	1	293	19	0	0	0	0	{}	{}	{}	{}	29	1	2	0	12	1	0	60.0	2	20	60	60	0.683	41	8	0	{'price softness': 1, 'past energy price': 1, 'domestic labour costs': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
5248	20-11-15	66	100	2	3	0	13	1	293	19	0	0	0	0	{}	{}	{}	{}	29	1	2	0	12	1	0	60.0	2	20	60	60	0.683	41	8	0	{'price softness': 1, 'past energy price': 1, 'domestic labour costs': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
5249	20-11-15	50	0	0	1	1	5	0	119	9	0	0	0	0	{}	{}	{}	{}	11	1	1	2	4	3	0	26.0	2	8	26	26	0.808	21	2	0	{'percent target': 1, 'measure of inflation': 1}	{}	POS	NEU	Neutral	Factual	[]
5250	20-11-15	33	100	3	0	0	6	0	169	10	0	0	0	0	{}	{}	{}	{}	15	1	2	0	4	4	0	29.0	0	6	29	29	0.828	24	2	0	{'low inflation': 1, 'borrowing costs': 1, 'office for national': 1, 'little immediate pressure': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
5251	20-11-15	50	0	0	0	0	6	0	119	15	0	0	0	0	{}	{}	{}	{}	8	1	0	2	3	1	0	28.0	2	7	28	28	0.786	22	1	0	{'inflation target': 1}	{}	NEG	NEU	Neutral	Factual	[]
5252	20-11-15	50	0	1	1	0	5	0	115	11	0	0	0	0	{}	{}	{}	{}	12	1	0	0	2	1	0	25.0	0	11	25	25	0.84	21	4	0	{'next year': 1}	{}	POS	NEU	Neutral	Factual	[]
5253	20-11-15	0	100	1	0	0	9	0	151	12	0	0	0	0	{}	{}	{}	{}	14	1	2	0	3	1	0	29.0	0	8	29	29	0.759	22	3	0	"{""moody''s warning"": 1, ""country''s inflation"": 1, 'knock on effects': 1}"	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5254	20-11-15	66	100	2	1	0	15	0	216	7	0	0	0	0	{}	{}	{}	{}	24	1	1	2	3	3	0	36.0	2	20	36	36	0.889	32	3	0	"{'profits surge': 1, ""booms uk''s"": 1, 'moderate slowdown': 1, 'housing market': 1, 'percent amid mortgage': 1, 'mortgage lending booms': 1, 'house price inflation': 1}"	{}	POS	POS	Fairly positive	Extremely intense	[]
5255	20-11-15	0	50	3	0	0	6	1	112	7	0	0	0	0	{}	{}	{}	{}	9	1	1	0	6	0	0	22.0	0	7	22	22	0.727	16	0	0	{'longer-term outlook': 1, 'interest rates': 1, 'trends in inflation': 1}	{}	NEG	NEG	Extremely negative	Factual	[]
5256	20-11-15	25	50	3	0	1	6	1	177	13	0	0	0	0	{}	{}	{}	{}	14	1	1	0	4	2	0	31.0	0	11	31	31	0.71	22	3	0	{'subdued pace': 1, 'pace of growth': 1, 'persistent weak inflation': 1}	{}	NEG	NEG	Very negative	Factual	[]
5257	20-11-15	0	100	5	0	0	11	0	259	14	0	0	0	0	{}	{}	{}	{}	26	1	3	2	3	4	0	45.0	3	18	45	45	0.844	38	5	0	{'strong pound': 1, 'second successive month': 1, 'global commodity prices': 1}	{'October Reading': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
5258	20-11-15	0	100	5	0	0	11	0	258	14	0	0	0	0	{}	{}	{}	{}	26	1	3	2	3	4	0	45.0	3	18	45	45	0.844	38	5	0	{'strong pound': 1, 'second successive month': 1, 'global commodity prices': 1}	{'October Reading': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
5259	20-11-15	0	100	5	0	0	11	0	258	14	0	0	0	0	{}	{}	{}	{}	26	1	3	2	3	4	0	45.0	3	18	45	45	0.844	38	5	0	{'strong pound': 1, 'second successive month': 1, 'global commodity prices': 1}	{'October Reading': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
5260	20-11-15	0	100	6	1	2	10	0	301	11	0	0	0	0	{}	{}	{}	{}	26	1	2	10	8	7	0	55.0	7	19	55	55	0.745	41	5	0	{'official figures': 1, 'second successive month': 1}	{'Alamy Tuesday': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
5261	20-11-15	33	100	4	0	1	9	0	220	14	0	0	0	0	{}	{}	{}	{}	21	1	3	0	6	4	0	41.0	0	16	41	41	0.78	32	4	0	{'upward contribution': 1, 'food prices': 1, 'fading impact': 1, 'office for national': 1, 'cost of clothing': 1, 'contribution to inflation': 1, 'costly student fees': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[0.0, 50.0, 100.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 0.0]
5262	20-11-15	0	100	2	0	0	11	0	229	18	0	0	0	0	{}	{}	{}	{}	20	1	2	0	3	1	0	41.0	1	14	41	41	0.854	35	5	0	{'continued absence': 1, 'interest rates': 1, 'absence of inflation': 1, 'monetary policy committee': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5263	20-11-15	50	0	1	0	2	3	0	134	12	0	0	0	0	{}	{}	{}	{}	11	1	2	0	6	3	0	29.0	1	8	29	29	0.655	19	3	0	{}	{'Richard Campbell': 1}	POS	NEU	Neutral	Factual	[]
5264	20-11-15	100	100	3	1	2	12	0	236	13	0	0	0	0	{}	{}	{}	{}	23	1	2	4	8	5	0	48.0	2	19	48	48	0.688	33	4	0	{'tuition fees': 1, 'clothing price growth': 1}	{'October Illustration': 1}	POS	POS	Extremely positive	Extremely intense	[]
5265	20-11-15	66	100	2	0	0	6	0	144	6	0	0	0	0	{}	{}	{}	{}	15	1	2	0	4	4	0	25.0	0	6	25	25	0.84	21	3	0	{'chief economist': 1, 'negative inflation': 1, 'consumer spending': 1, 'economist at consultancy': 1}	{'Ian Stewart': 1}	POS	POS	Fairly positive	Extremely intense	[]
5266	20-11-15	0	100	1	0	0	3	0	71	7	0	0	0	0	{}	{}	{}	{}	5	1	0	0	3	1	1	15.0	0	5	15	15	0.8	12	0	0	{'mean for consumers': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5267	20-11-15	75	100	1	0	0	9	0	169	8	0	0	0	0	{}	{}	{}	{}	19	1	2	0	6	3	0	33.0	1	12	33	33	0.788	26	5	0	"{'negative territory': 1, ""england''s belief"": 1, 'interest rates': 1}"	{}	POS	POS	Very positive	Extremely intense	[]
5268	20-11-15	100	50	2	1	0	7	1	165	12	0	0	0	0	{}	{}	{}	{}	14	1	1	0	6	2	0	32.0	0	9	32	32	0.781	25	2	0	{'low oil': 1, 'commodity prices': 1}	{}	POS	POS	Extremely positive	Factual	[]
5269	20-11-15	0	100	1	0	0	10	0	167	15	0	0	0	0	{}	{}	{}	{}	14	1	2	1	4	0	0	34.0	1	12	34	34	0.676	23	3	0	{'sharp declines': 1, 'oil prices': 1, 'economists expect inflation': 1, 'declines in oil': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5270	20-11-15	100	100	3	1	0	5	0	143	13	0	0	0	0	{}	{}	{}	{}	13	1	2	0	4	0	0	30.0	0	10	30	30	0.833	25	4	0	{}	{}	POS	POS	Extremely positive	Extremely intense	[]
5271	20-11-15	66	100	4	0	1	10	0	204	14	0	0	0	0	{}	{}	{}	{}	18	1	1	3	3	1	0	38.0	2	17	38	38	0.816	31	4	0	{'final quarter': 1, 'anti-inflation hawks': 1, 'rare rises': 1, 'argument of anti-inflation': 1, 'monetary policy committee': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
5272	20-11-15	0	100	2	0	0	8	0	114	8	0	0	0	0	{}	{}	{}	{}	12	1	1	2	4	0	0	26.0	2	12	26	26	0.808	21	2	0	{'core inflation': 1, 'volatile items': 1, 'percent year': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5273	20-11-15	19	100	2	0	0	6	0	149	14	0	0	0	0	{}	{}	{}	{}	13	1	2	0	3	1	0	30.0	0	9	30	30	0.767	23	4	0	{'financial crisis': 1, 'housing market': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
5274	20-11-15	50	0	2	0	1	9	0	177	9	0	0	0	0	{}	{}	{}	{}	17	1	0	0	9	5	0	35.0	0	13	35	35	0.714	25	1	0	"{""party''s leader"": 1, 'sole focus': 1, 'interest-rate decisions': 1, 'blanchflower to look': 1, 'focus of interest-rate': 1}"	{'Jeremy Corbyn': 1}	POS	NEU	Neutral	Factual	[]
5275	20-11-15	0	100	1	1	0	1	0	46	3	0	0	0	0	{}	{}	{}	{}	6	1	2	0	3	0	0	12.0	1	1	12	12	0.75	9	2	0	{}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
5276	20-11-15	59	100	2	1	0	20	0	315	14	0	0	0	0	{}	{}	{}	{}	35	1	7	3	3	9	0	55.0	3	15	55	55	0.873	48	3	0	{'increases likelihood': 1, 'price index': 1, 'domestic economy': 1, 'grandson while': 1, 'inflation rise increases': 1, 'interest rate hike': 1, 'store in secaucus': 1}	{'Federal Reserve': 1, 'New Jersey': 1}	POS	POS	Fairly positive	Extremely intense	[0.0, 50.0, 50.0, 50.0, 100.0, 50.0, 0.0, 50.0, 100.0, 75.0]
5277	20-11-15	59	100	2	1	0	20	0	315	14	0	0	0	0	{}	{}	{}	{}	35	1	7	3	3	9	0	55.0	3	15	55	55	0.873	48	3	0	{'increases likelihood': 1, 'price index': 1, 'domestic economy': 1, 'grandson while': 1, 'inflation rise increases': 1, 'interest rate hike': 1, 'store in secaucus': 1}	{'Federal Reserve': 1, 'New Jersey': 1}	POS	POS	Fairly positive	Extremely intense	[0.0, 50.0, 50.0, 50.0, 100.0, 50.0, 0.0, 50.0, 100.0, 75.0]
5278	20-11-15	100	100	6	1	2	17	0	385	16	0	0	0	0	{}	{}	{}	{}	38	1	5	8	6	10	0	68.0	6	21	68	68	0.824	56	6	0	{'medical care': 1, 'last month': 1, 'low levels': 1, 'first time': 1, 'costs of food': 1, 'short-term interest rates': 1}	{'Federal Reserve': 1, 'Associated Press Tuesday': 1}	POS	POS	Extremely positive	Extremely intense	[]
5279	20-11-15	100	100	2	0	0	8	0	195	11	0	0	0	0	{}	{}	{}	{}	18	1	2	0	6	5	0	35.0	0	11	35	35	0.771	27	3	0	"{'domestic strength': 1, 'inflationary pressures': 1, ""october''s inflation numbers"": 1, 'sort of confirmation': 1}"	{'Leslie Preston': 1}	POS	POS	Extremely positive	Extremely intense	[]
5280	20-11-15	100	100	3	0	0	13	0	237	20	0	0	0	0	{}	{}	{}	{}	22	1	3	0	2	3	0	44.0	0	16	44	44	0.886	39	3	0	{'table inflation': 1, 'past year': 1, 'energy prices': 1, 'strong dollar': 1, 'interest rate hike': 1}	{'Janet Yellen': 1}	POS	POS	Extremely positive	Extremely intense	[]
5281	20-11-15	100	100	2	1	0	8	0	124	7	0	0	0	0	{}	{}	{}	{}	11	1	0	4	4	1	0	26.0	2	12	26	26	0.731	19	1	0	{'core inflation': 1, 'volatile food': 1, 'energy prices': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
5282	20-11-15	50	0	1	0	0	5	0	82	7	0	0	0	0	{}	{}	{}	{}	7	1	0	0	2	0	0	16.0	0	8	16	16	0.812	13	1	0	{'home values': 1}	{}	NEG	NEU	Neutral	Factual	[]
